Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,8200.2,0,40:52.3,02:29.7,3.34,00:00.0,0,28,879,9.3,0,---,---,---,---,---,---,---,---,---,---,52.2105662,0.1326208
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Per-Stroke Data:,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
1,1446.1,0,07:59.8,04:25.9,1.88,00:00.0,0,30.5,124,3.9,0,---,---,---,---,---,---,---,---,---,---,52.2184293,0.1498792
1,1449.3,0,08:01.6,04:19.0,1.93,00:00.0,0,32,125,3.2,0,---,---,---,---,---,---,---,---,---,---,52.2184405,0.1499227
1,1453.7,0,08:03.6,04:07.5,2.02,00:00.0,0,30.5,126,4.4,0,---,---,---,---,---,---,---,---,---,---,52.2184549,0.1499831
1,1457.8,0,08:05.6,04:05.0,2.04,00:00.0,0,29.5,127,4.1,0,---,---,---,---,---,---,---,---,---,---,52.2184693,0.150038
1,1461.5,0,08:07.6,04:03.9,2.05,00:00.0,0,29.5,128,3.8,0,---,---,---,---,---,---,---,---,---,---,52.2184824,0.150089
1,1466.1,0,08:09.6,03:58.0,2.1,00:00.0,0,30.5,129,4.5,0,---,---,---,---,---,---,---,---,---,---,52.2184975,0.1501508
1,1470.4,0,08:11.6,03:56.9,2.11,00:00.0,0,30.5,130,4.3,0,---,---,---,---,---,---,---,---,---,---,52.218508,0.150211
1,1474.2,0,08:13.6,03:58.0,2.1,00:00.0,0,32,131,3.8,0,---,---,---,---,---,---,---,---,---,---,52.2185185,0.1502646
1,1478.5,0,08:15.4,03:54.7,2.13,00:00.0,0,32,132,4.3,0,---,---,---,---,---,---,---,---,---,---,52.2185327,0.1503229
1,1482.3,0,08:17.2,03:54.7,2.13,00:00.0,0,31,133,3.9,0,---,---,---,---,---,---,---,---,---,---,52.2185462,0.150375
1,1486.6,0,08:19.2,03:56.9,2.11,00:00.0,0,33,134,4.2,0,---,---,---,---,---,---,---,---,---,---,52.2185585,0.1504337
1,1490.5,0,08:21.0,03:56.9,2.11,00:00.0,0,32,135,3.9,0,---,---,---,---,---,---,---,---,---,---,52.2185697,0.1504878
1,1493.5,0,08:22.6,03:54.7,2.13,00:00.0,0,33.5,136,3.1,0,---,---,---,---,---,---,---,---,---,---,52.2185789,0.1505305
1,1497.8,0,08:24.4,03:50.4,2.17,00:00.0,0,33.5,137,4.3,0,---,---,---,---,---,---,---,---,---,---,52.2185927,0.1505889
1,1502,0,08:26.4,03:51.4,2.16,00:00.0,0,33.5,138,4.2,0,---,---,---,---,---,---,---,---,---,---,52.218607,0.1506463
1,1505.9,0,08:28.2,03:53.6,2.14,00:00.0,0,32,139,3.9,0,---,---,---,---,---,---,---,---,---,---,52.2186186,0.1506998
1,1509.8,0,08:30.0,03:53.6,2.14,00:00.0,0,32,140,3.9,0,---,---,---,---,---,---,---,---,---,---,52.2186287,0.1507539
1,1513.6,0,08:31.8,03:53.6,2.14,00:00.0,0,32,141,3.8,0,---,---,---,---,---,---,---,---,---,---,52.218639,0.1508076
1,1517.7,0,08:33.8,03:53.6,2.14,00:00.0,0,35,142,4.1,0,---,---,---,---,---,---,---,---,---,---,52.2186506,0.1508652
1,1521.1,0,08:35.4,03:56.9,2.11,00:00.0,0,33.5,143,3.4,0,---,---,---,---,---,---,---,---,---,---,52.218661,0.1509123
1,1524.9,0,08:37.2,03:58.0,2.1,00:00.0,0,35,144,3.8,0,---,---,---,---,---,---,---,---,---,---,52.2186725,0.1509639
1,1528.6,0,08:39.0,04:01.5,2.07,00:00.0,0,33.5,145,3.7,0,---,---,---,---,---,---,---,---,---,---,52.2186827,0.1510157
1,1531.6,0,08:40.6,04:03.9,2.05,00:00.0,0,33,146,3,0,---,---,---,---,---,---,---,---,---,---,52.2186902,0.1510577
1,1535.9,0,08:42.6,04:05.0,2.04,00:00.0,0,33.5,147,4.4,0,---,---,---,---,---,---,---,---,---,---,52.2187038,0.1511176
1,1539.5,0,08:44.4,04:08.7,2.01,00:00.0,0,33.5,148,3.6,0,---,---,---,---,---,---,---,---,---,---,52.2187146,0.1511668
1,1555.8,0,08:54.8,04:08.7,2.01,00:00.0,0,21,149,16.3,0,---,---,---,---,---,---,---,---,---,---,52.2187996,0.1518686
1,1559.7,0,08:57.2,06:02.3,1.38,00:00.0,0,23,150,3.8,0,---,---,---,---,---,---,---,---,---,---,52.2188164,0.1519175
1,1563.6,0,08:59.6,05:08.6,1.62,00:00.0,0,23.5,151,3.9,0,---,---,---,---,---,---,---,---,---,---,52.2188306,0.1519706
1,1568.5,0,09:02.0,04:36.2,1.81,00:00.0,0,26.5,152,4.9,0,---,---,---,---,---,---,---,---,---,---,52.2188454,0.1520388
1,1573.2,0,09:04.2,04:12.5,1.98,00:00.0,0,25.5,153,4.7,0,---,---,---,---,---,---,---,---,---,---,52.2188552,0.1521053
1,1579.7,0,09:07.0,03:51.4,2.16,00:00.0,0,21.5,154,6.5,0,---,---,---,---,---,---,---,---,---,---,52.2188665,0.1521986
1,1587.3,0,09:10.0,03:28.3,2.4,00:00.0,0,20.5,155,7.7,0,---,---,---,---,---,---,---,---,---,---,52.2188826,0.152308
1,1594.8,0,09:12.8,03:13.0,2.59,00:00.0,0,21.5,156,7.5,0,---,---,---,---,---,---,---,---,---,---,52.2189013,0.1524133
1,1602.6,0,09:15.6,03:05.8,2.69,00:00.0,0,20.5,157,7.8,0,---,---,---,---,---,---,---,---,---,---,52.2189261,0.1525199
1,1609.6,0,09:18.2,03:03.8,2.72,00:00.0,0,23.5,158,7,0,---,---,---,---,---,---,---,---,---,---,52.2189503,0.1526152
1,1616.2,0,09:20.7,03:03.8,2.72,00:00.0,0,24,159,6.6,0,---,---,---,---,---,---,---,---,---,---,52.2189743,0.1527034
1,1623.3,0,09:23.5,03:04.5,2.71,00:00.0,0,23,160,7,0,---,---,---,---,---,---,---,---,---,---,52.2190024,0.1527961
1,1630.7,0,09:26.0,03:05.8,2.69,00:00.0,0,22.5,161,7.4,0,---,---,---,---,---,---,---,---,---,---,52.2190341,0.1528919
1,1637.6,0,09:28.6,03:08.6,2.65,00:00.0,0,22.5,162,6.9,0,---,---,---,---,---,---,---,---,---,---,52.2190649,0.15298
1,1644.4,0,09:31.2,03:10.8,2.62,00:00.0,0,23.5,163,6.8,0,---,---,---,---,---,---,---,---,---,---,52.2190979,0.1530634
1,1651.1,0,09:33.8,03:12.3,2.6,00:00.0,0,23.5,164,6.7,0,---,---,---,---,---,---,---,---,---,---,52.2191304,0.1531464
1,1657.4,0,09:36.2,03:12.3,2.6,00:00.0,0,23,165,6.3,0,---,---,---,---,---,---,---,---,---,---,52.2191603,0.1532243
1,1664.1,0,09:38.8,03:11.5,2.61,00:00.0,0,24.5,166,6.7,0,---,---,---,---,---,---,---,---,---,---,52.2191905,0.1533101
1,1670.3,0,09:41.5,03:11.5,2.61,00:00.0,0,23,167,6.3,0,---,---,---,---,---,---,---,---,---,---,52.2192225,0.1533853
1,1676.8,0,09:43.8,03:13.7,2.58,00:00.0,0,24,168,6.5,0,---,---,---,---,---,---,---,---,---,---,52.2192564,0.1534623
1,1683.4,0,09:46.4,03:16.8,2.54,00:00.0,0,24.5,169,6.5,0,---,---,---,---,---,---,---,---,---,---,52.2192878,0.1535435
1,1689.5,0,09:48.8,03:18.4,2.52,00:00.0,0,23.5,170,6.1,0,---,---,---,---,---,---,---,---,---,---,52.219318,0.1536188
1,1695.6,0,09:51.2,03:16.8,2.54,00:00.0,0,25.5,171,6.1,0,---,---,---,---,---,---,---,---,---,---,52.2193503,0.1536918
1,1703.5,0,09:54.2,03:13.7,2.58,00:00.0,0,20,172,7.9,0,---,---,---,---,---,---,---,---,---,---,52.219393,0.1537839
1,1711.5,0,09:57.2,03:08.6,2.65,00:00.0,0,20.5,173,8,0,---,---,---,---,---,---,---,---,---,---,52.2194367,0.1538776
1,1719.2,0,10:00.0,03:05.1,2.7,00:00.0,0,20.5,174,7.6,0,---,---,---,---,---,---,---,---,---,---,52.2194752,0.1539702
1,1727.4,0,10:03.0,03:03.1,2.73,00:00.0,0,20.5,175,8.2,0,---,---,---,---,---,---,---,---,---,---,52.2195152,0.1540714
1,1735.2,0,10:05.8,03:01.8,2.75,00:00.0,0,21,176,7.8,0,---,---,---,---,---,---,---,---,---,---,52.2195536,0.1541666
1,1743,0,10:08.7,03:00.5,2.77,00:00.0,0,21,177,7.9,0,---,---,---,---,---,---,---,---,---,---,52.2195917,0.1542637
1,1750.3,0,10:11.5,02:59.2,2.79,00:00.0,0,21,178,7.3,0,---,---,---,---,---,---,---,---,---,---,52.2196259,0.1543555
1,1758.5,0,10:14.5,02:59.8,2.78,00:00.0,0,20.5,179,8.1,0,---,---,---,---,---,---,---,---,---,---,52.2196629,0.1544583
1,1766.6,0,10:17.5,03:02.4,2.74,00:00.0,0,20.5,180,8.1,0,---,---,---,---,---,---,---,---,---,---,52.2197013,0.1545593
1,1774.6,0,10:20.5,03:04.5,2.71,00:00.0,0,20,181,8,0,---,---,---,---,---,---,---,---,---,---,52.2197374,0.1546608
1,1782.7,0,10:23.5,03:05.1,2.7,00:00.0,0,20,182,8.1,0,---,---,---,---,---,---,---,---,---,---,52.2197718,0.1547652
1,1790.8,0,10:26.5,03:04.5,2.71,00:00.0,0,20,183,8.1,0,---,---,---,---,---,---,---,---,---,---,52.2198061,0.1548703
1,1798.8,0,10:29.5,03:05.1,2.7,00:00.0,0,20.5,184,8,0,---,---,---,---,---,---,---,---,---,---,52.2198369,0.1549759
1,1806.7,0,10:32.5,03:06.5,2.68,00:00.0,0,20,185,7.9,0,---,---,---,---,---,---,---,---,---,---,52.2198667,0.1550815
1,1814.8,0,10:35.5,03:06.5,2.68,00:00.0,0,20.5,186,8,0,---,---,---,---,---,---,---,---,---,---,52.2198966,0.1551891
1,1822.9,0,10:38.5,03:05.8,2.69,00:00.0,0,20,187,8.1,0,---,---,---,---,---,---,---,---,---,---,52.2199284,0.1552959
1,1831.1,0,10:41.5,03:03.8,2.72,00:00.0,0,20,188,8.2,0,---,---,---,---,---,---,---,---,---,---,52.2199616,0.1554036
1,1839.4,0,10:44.5,03:00.5,2.77,00:00.0,0,20.5,189,8.3,0,---,---,---,---,---,---,---,---,---,---,52.2199947,0.1555129
1,1847.8,0,10:47.5,02:58.5,2.8,00:00.0,0,20.5,190,8.4,0,---,---,---,---,---,---,---,---,---,---,52.2200215,0.1556281
1,1856.2,0,10:50.5,02:57.9,2.81,00:00.0,0,20.5,191,8.4,0,---,---,---,---,---,---,---,---,---,---,52.2200463,0.1557451
1,1864.4,0,10:53.0,02:56.0,2.84,00:00.0,0,20.5,192,8.2,0,---,---,---,---,---,---,---,---,---,---,52.2200694,0.1558587
1,1873.7,0,10:56.5,02:53.6,2.88,00:00.0,0,20,193,9.3,0,---,---,---,---,---,---,---,---,---,---,52.2200918,0.15599
1,1882.5,0,10:59.5,02:53.6,2.88,00:00.0,0,18,194,8.8,0,---,---,---,---,---,---,---,---,---,---,52.220111,0.1561152
1,1891.3,0,11:02.5,02:52.4,2.9,00:00.0,0,19,195,8.8,0,---,---,---,---,---,---,---,---,---,---,52.220141,0.1562339
1,1898.3,0,11:05.6,03:13.0,2.59,00:00.0,0,19.5,196,7,0,---,---,---,---,---,---,---,---,---,---,52.2201375,0.1563357
1,1905.7,0,11:08.7,03:45.2,2.22,00:00.0,0,19.5,197,7.4,0,---,---,---,---,---,---,---,---,---,---,52.2201461,0.1564449
1,1913,0,11:11.7,03:31.8,2.36,00:00.0,0,20,198,7.3,0,---,---,---,---,---,---,---,---,---,---,52.2201774,0.1565408
1,1921.6,0,11:14.8,03:29.2,2.39,00:00.0,0,19.5,199,8.6,0,---,---,---,---,---,---,---,---,---,---,52.2201741,0.1566675
1,1946.2,0,11:24.1,04:47.3,1.74,00:00.0,0,41,200,24.6,0,---,---,---,---,---,---,---,---,---,---,52.2202128,0.1573995
1,1947.8,0,11:25.7,10:02.4,0.83,00:00.0,0,38.5,201,1.6,0,---,---,---,---,---,---,---,---,---,---,52.2202137,0.1574231
1,1949.3,0,11:27.1,09:21.7,0.89,00:00.0,0,41,202,1.4,0,---,---,---,---,---,---,---,---,---,---,52.2202143,0.157444
1,1950.8,0,11:28.5,08:51.9,0.94,00:00.0,0,41,203,1.5,0,---,---,---,---,---,---,---,---,---,---,52.2202153,0.1574666
1,1952.5,0,11:30.1,08:20.0,1,00:00.0,0,42.5,204,1.8,0,---,---,---,---,---,---,---,---,---,---,52.2202155,0.1574923
1,1954.1,0,11:31.5,08:05.4,1.03,00:00.0,0,41.5,205,1.6,0,---,---,---,---,---,---,---,---,---,---,52.220216,0.1575157
1,1955.8,0,11:32.9,07:56.1,1.05,00:00.0,0,41,206,1.7,0,---,---,---,---,---,---,---,---,---,---,52.2202167,0.15754
1,1957.4,0,11:34.3,07:51.6,1.06,00:00.0,0,41,207,1.6,0,---,---,---,---,---,---,---,---,---,---,52.2202185,0.1575634
1,1959.3,0,11:35.9,07:47.2,1.07,00:00.0,0,38.5,208,1.9,0,---,---,---,---,---,---,---,---,---,---,52.2202204,0.1575907
1,1961.2,0,11:37.5,07:30.4,1.11,00:00.0,0,39,209,2,0,---,---,---,---,---,---,---,---,---,---,52.2202219,0.1576194
1,1962.9,0,11:38.9,07:22.4,1.13,00:00.0,0,41,210,1.7,0,---,---,---,---,---,---,---,---,---,---,52.2202233,0.1576441
1,1964.7,0,11:40.3,07:18.5,1.14,00:00.0,0,42.5,211,1.8,0,---,---,---,---,---,---,---,---,---,---,52.2202246,0.15767
1,1966.4,0,11:41.7,07:14.7,1.15,00:00.0,0,42.5,212,1.7,0,---,---,---,---,---,---,---,---,---,---,52.2202253,0.1576951
1,1968.2,0,11:43.2,07:07.3,1.17,00:00.0,0,41.5,213,1.7,0,---,---,---,---,---,---,---,---,---,---,52.2202262,0.1577204
1,1970,0,11:44.7,06:56.6,1.2,00:00.0,0,39.5,214,1.9,0,---,---,---,---,---,---,---,---,---,---,52.2202284,0.1577481
1,1971.6,0,11:46.0,06:49.8,1.22,00:00.0,0,41,215,1.6,0,---,---,---,---,---,---,---,---,---,---,52.2202296,0.1577712
1,1973.9,0,11:47.7,06:46.5,1.23,00:00.0,0,40.5,216,2.2,0,---,---,---,---,---,---,---,---,---,---,52.2202322,0.1578036
1,1975.4,0,11:49.1,06:43.2,1.24,00:00.0,0,40.5,217,1.6,0,---,---,---,---,---,---,---,---,---,---,52.220234,0.1578264
1,1977.4,0,11:50.5,06:40.0,1.25,00:00.0,0,41,218,2,0,---,---,---,---,---,---,---,---,---,---,52.2202371,0.1578554
1,1979,0,11:52.0,06:40.0,1.25,00:00.0,0,39.5,219,1.6,0,---,---,---,---,---,---,---,---,---,---,52.2202392,0.1578781
1,1981.3,0,11:53.5,06:33.7,1.27,00:00.0,0,40.5,220,2.3,0,---,---,---,---,---,---,---,---,---,---,52.2202413,0.1579113
1,1982.9,0,11:55.0,06:24.6,1.3,00:00.0,0,40.5,221,1.7,0,---,---,---,---,---,---,---,---,---,---,52.220243,0.1579354
1,1985.2,0,11:56.5,06:18.7,1.32,00:00.0,0,41,222,2.2,0,---,---,---,---,---,---,---,---,---,---,52.2202463,0.1579676
1,1986.8,0,11:58.0,06:24.6,1.3,00:00.0,0,41,223,1.6,0,---,---,---,---,---,---,---,---,---,---,52.2202491,0.1579911
1,1988.9,0,11:59.3,06:27.5,1.29,00:00.0,0,41.5,224,2.1,0,---,---,---,---,---,---,---,---,---,---,52.2202526,0.158021
1,1990.8,0,12:01.0,06:24.6,1.3,00:00.0,0,41.5,225,1.9,0,---,---,---,---,---,---,---,---,---,---,52.2202563,0.1580484
1,1992.8,0,12:02.3,06:21.6,1.31,00:00.0,0,41.5,226,2.1,0,---,---,---,---,---,---,---,---,---,---,52.2202601,0.1580783
1,1994.8,0,12:04.0,06:21.6,1.31,00:00.0,0,41,227,1.9,0,---,---,---,---,---,---,---,---,---,---,52.2202632,0.1581058
1,1997.8,0,12:05.9,06:15.9,1.33,00:00.0,0,27,228,3,0,---,---,---,---,---,---,---,---,---,---,52.220267,0.1581492
1,2001.5,0,12:08.5,06:04.9,1.37,00:00.0,0,24,229,3.7,0,---,---,---,---,---,---,---,---,---,---,52.2202726,0.1582027
1,2004.9,0,12:10.7,05:47.2,1.44,00:00.0,0,28,230,3.4,0,---,---,---,---,---,---,---,---,---,---,52.2202778,0.158252
1,2008.1,0,12:13.0,05:24.6,1.54,00:00.0,0,27.5,231,3.3,0,---,---,---,---,---,---,---,---,---,---,52.2202831,0.1582991
1,2012,0,12:15.1,05:08.6,1.62,00:00.0,0,26.5,232,3.9,0,---,---,---,---,---,---,---,---,---,---,52.2202899,0.1583555
1,2016.2,0,12:17.5,04:57.6,1.68,00:00.0,0,26.5,233,4.2,0,---,---,---,---,---,---,---,---,---,---,52.2202977,0.1584153
1,2020.2,0,12:19.7,04:50.6,1.72,00:00.0,0,25.5,234,4,0,---,---,---,---,---,---,---,---,---,---,52.2203054,0.1584727
1,2024,0,12:22.0,04:42.4,1.77,00:00.0,0,26.5,235,3.8,0,---,---,---,---,---,---,---,---,---,---,52.2203121,0.158527
1,2028.8,0,12:24.3,04:33.2,1.83,00:00.0,0,27.5,236,4.8,0,---,---,---,---,---,---,---,---,---,---,52.2203212,0.1585963
1,2033,0,12:26.5,04:27.3,1.87,00:00.0,0,27,237,4.2,0,---,---,---,---,---,---,---,---,---,---,52.220329,0.1586564
1,2037.2,0,12:28.7,04:24.5,1.89,00:00.0,0,27.5,238,4.2,0,---,---,---,---,---,---,---,---,---,---,52.2203365,0.1587165
1,2041.1,0,12:31.0,04:21.7,1.91,00:00.0,0,26.5,239,3.9,0,---,---,---,---,---,---,---,---,---,---,52.2203427,0.158773
1,2045.8,0,12:33.1,04:16.4,1.95,00:00.0,0,27.5,240,4.6,0,---,---,---,---,---,---,---,---,---,---,52.2203498,0.1588401
1,2050.2,0,12:35.3,04:13.8,1.97,00:00.0,0,27.5,241,4.4,0,---,---,---,---,---,---,---,---,---,---,52.2203586,0.1589034
1,2054.6,0,12:37.5,04:12.5,1.98,00:00.0,0,27,242,4.4,0,---,---,---,---,---,---,---,---,---,---,52.2203685,0.158966
1,2059,0,12:40.0,04:11.2,1.99,00:00.0,0,27.5,243,4.4,0,---,---,---,---,---,---,---,---,---,---,52.2203785,0.1590291
1,2063.4,0,12:41.9,04:12.5,1.98,00:00.0,0,28.5,244,4.4,0,---,---,---,---,---,---,---,---,---,---,52.2203861,0.1590924
1,2067.5,0,12:43.9,04:12.5,1.98,00:00.0,0,27.5,245,4,0,---,---,---,---,---,---,---,---,---,---,52.2203935,0.1591503
1,2071.5,0,12:46.1,04:10.0,2,00:00.0,0,27,246,4.1,0,---,---,---,---,---,---,---,---,---,---,52.2204,0.1592088
1,2076.3,0,12:48.3,04:08.7,2.01,00:00.0,0,28.5,247,4.7,0,---,---,---,---,---,---,---,---,---,---,52.2204083,0.1592768
1,2080.7,0,12:50.5,04:11.2,1.99,00:00.0,0,28.5,248,4.4,0,---,---,---,---,---,---,---,---,---,---,52.2204176,0.15934
1,2084.7,0,12:52.5,04:11.2,1.99,00:00.0,0,27.5,249,4,0,---,---,---,---,---,---,---,---,---,---,52.2204278,0.159396
1,2089.1,0,12:55.0,04:10.0,2,00:00.0,0,28.5,250,4.4,0,---,---,---,---,---,---,---,---,---,---,52.220441,0.1594572
1,2093.4,0,12:56.9,04:10.0,2,00:00.0,0,29.5,251,4.3,0,---,---,---,---,---,---,---,---,---,---,52.2204533,0.1595177
1,2097.4,0,12:58.9,04:11.2,1.99,00:00.0,0,28.5,252,3.9,0,---,---,---,---,---,---,---,---,---,---,52.220464,0.1595727
1,2101,0,13:01.0,04:12.5,1.98,00:00.0,0,28.5,253,3.6,0,---,---,---,---,---,---,---,---,---,---,52.2204729,0.1596236
1,2105.9,0,13:03.3,04:12.5,1.98,00:00.0,0,26.5,254,5,0,---,---,---,---,---,---,---,---,---,---,52.2204852,0.1596937
1,2110.3,0,13:05.5,04:12.5,1.98,00:00.0,0,28,255,4.4,0,---,---,---,---,---,---,---,---,---,---,52.2204957,0.1597556
1,2114.4,0,13:07.5,04:13.8,1.97,00:00.0,0,27.5,256,4.1,0,---,---,---,---,---,---,---,---,---,---,52.2205085,0.1598117
1,2118.8,0,13:10.0,04:11.2,1.99,00:00.0,0,28.5,257,4.4,0,---,---,---,---,---,---,---,---,---,---,52.220522,0.1598724
1,2124.9,0,13:13.0,04:03.9,2.05,00:00.0,0,21,258,6.1,0,---,---,---,---,---,---,---,---,---,---,52.2205408,0.1599564
1,2131.1,0,13:15.5,03:58.0,2.1,00:00.0,0,21,259,6.2,0,---,---,---,---,---,---,---,---,---,---,52.2205577,0.1600427
1,2137.6,0,13:18.5,03:54.7,2.13,00:00.0,0,20.5,260,6.5,0,---,---,---,---,---,---,---,---,---,---,52.2205728,0.1601341
1,2143.7,0,13:21.3,03:51.4,2.16,00:00.0,0,20,261,6.2,0,---,---,---,---,---,---,---,---,---,---,52.2205909,0.1602196
1,2150.3,0,13:24.3,03:49.3,2.18,00:00.0,0,21.5,262,6.6,0,---,---,---,---,---,---,---,---,---,---,52.22061,0.1603109
1,2156.8,0,13:27.1,03:45.2,2.22,00:00.0,0,21,263,6.4,0,---,---,---,---,---,---,---,---,---,---,52.2206304,0.1603994
1,2164.4,0,13:30.3,03:39.2,2.28,00:00.0,0,18,264,7.6,0,---,---,---,---,---,---,---,---,---,---,52.2206511,0.1605056
1,2172.3,0,13:33.5,03:30.9,2.37,00:00.0,0,18.5,265,7.9,0,---,---,---,---,---,---,---,---,---,---,52.2206737,0.1606155
1,2180.4,0,13:37.0,03:24.0,2.45,00:00.0,0,19,266,8.1,0,---,---,---,---,---,---,---,---,---,---,52.2206953,0.1607289
1,2188.2,0,13:40.0,03:16.8,2.54,00:00.0,0,19,267,7.8,0,---,---,---,---,---,---,---,---,---,---,52.2207175,0.1608375
1,2196.8,0,13:43.2,03:14.5,2.57,00:00.0,0,19,268,8.6,0,---,---,---,---,---,---,---,---,---,---,52.2207456,0.1609554
1,2204.9,0,13:46.3,03:14.5,2.57,00:00.0,0,19,269,8.2,0,---,---,---,---,---,---,---,---,---,---,52.2207736,0.1610657
1,2213.2,0,13:49.5,03:12.3,2.6,00:00.0,0,19,270,8.3,0,---,---,---,---,---,---,---,---,---,---,52.2208021,0.161178
1,2221.7,0,13:52.7,03:10.1,2.63,00:00.0,0,19,271,8.4,0,---,---,---,---,---,---,---,---,---,---,52.2208333,0.1612911
1,2230.3,0,13:55.9,03:07.2,2.67,00:00.0,0,18.5,272,8.7,0,---,---,---,---,---,---,---,---,---,---,52.2208636,0.161408
1,2238.9,0,13:59.1,03:05.1,2.7,00:00.0,0,19.5,273,8.5,0,---,---,---,---,---,---,---,---,---,---,52.2208981,0.1615199
1,2248.3,0,14:02.5,03:03.8,2.72,00:00.0,0,17,274,9.4,0,---,---,---,---,---,---,---,---,---,---,52.2209373,0.1616415
1,2269.4,0,14:12.5,04:40.8,1.78,00:00.0,0,26.5,275,21.2,0,---,---,---,---,---,---,---,---,---,---,52.2211384,0.162375
1,2272.1,0,14:13.9,05:42.4,1.46,00:00.0,0,28.5,276,2.6,0,---,---,---,---,---,---,---,---,---,---,52.2211486,0.1624099
1,2283.4,0,14:17.9,03:26.6,2.42,00:00.0,0,16.5,277,11.3,0,---,---,---,---,---,---,---,---,---,---,52.221184,0.1625656
1,2295.4,0,14:21.5,02:47.7,2.98,00:00.0,0,17,278,12,0,---,---,---,---,---,---,---,---,---,---,52.2212277,0.162726
1,2307.2,0,14:24.9,02:29.2,3.35,00:00.0,0,16.5,279,11.9,0,---,---,---,---,---,---,---,---,---,---,52.2212737,0.1628831
1,2338.5,0,14:36.6,03:22.4,2.47,00:00.0,0,15,280,31.3,0,---,---,---,---,---,---,---,---,---,---,52.2215175,0.1638077
1,2345.9,0,14:40.2,04:50.6,1.72,00:00.0,0,17.5,281,7.4,0,---,---,---,---,---,---,---,---,---,---,52.2215407,0.1639099
1,2353.7,0,14:43.4,03:49.3,2.18,00:00.0,0,18.5,282,7.8,0,---,---,---,---,---,---,---,---,---,---,52.22157,0.1640132
1,2362.1,0,14:46.6,03:23.2,2.46,00:00.0,0,18,283,8.4,0,---,---,---,---,---,---,---,---,---,---,52.2216021,0.1641244
1,2372,0,14:50.3,03:04.5,2.71,00:00.0,0,18.5,284,9.9,0,---,---,---,---,---,---,---,---,---,---,52.2216389,0.1642571
1,2381.8,0,14:53.3,02:45.5,3.02,00:00.0,0,18.5,285,9.8,0,---,---,---,---,---,---,---,---,---,---,52.2216789,0.1643852
1,2393.7,0,14:56.5,02:28.3,3.37,00:00.0,0,18.5,286,11.9,0,---,---,---,---,---,---,---,---,---,---,52.2217278,0.1645401
1,2406.4,0,14:59.8,02:15.8,3.68,00:00.0,0,18.5,287,12.7,0,---,---,---,---,---,---,---,---,---,---,52.2217815,0.1647049
1,2418.8,0,15:03.1,02:10.8,3.82,00:00.0,0,18.5,288,12.4,0,---,---,---,---,---,---,---,---,---,---,52.221833,0.1648667
1,2431.8,0,15:06.4,02:09.5,3.86,00:00.0,0,18.5,289,13,0,---,---,---,---,---,---,---,---,---,---,52.2218803,0.165041
1,2443.5,0,15:09.5,02:09.8,3.85,00:00.0,0,18.5,290,11.6,0,---,---,---,---,---,---,---,---,---,---,52.2219248,0.1651956
1,2456.7,0,15:12.8,02:08.8,3.88,00:00.0,0,18.5,291,13.2,0,---,---,---,---,---,---,---,---,---,---,52.2219759,0.1653697
1,2469.4,0,15:16.1,02:06.5,3.95,00:00.0,0,18.5,292,12.7,0,---,---,---,---,---,---,---,---,---,---,52.2220224,0.1655402
1,2482.9,0,15:19.4,02:05.3,3.99,00:00.0,0,18,293,13.5,0,---,---,---,---,---,---,---,---,---,---,52.2220754,0.165718
1,2495.6,0,15:22.7,02:05.9,3.97,00:00.0,0,18.5,294,12.7,0,---,---,---,---,---,---,---,---,---,---,52.2221283,0.1658833
1,2508.2,0,15:25.8,02:08.2,3.9,00:00.0,0,18,295,12.6,0,---,---,---,---,---,---,---,---,---,---,52.2221804,0.1660475
1,2520.8,0,15:29.3,02:09.8,3.85,00:00.0,0,18.5,296,12.6,0,---,---,---,---,---,---,---,---,---,---,52.2222325,0.1662108
1,2534.2,0,15:32.5,02:07.5,3.92,00:00.0,0,18,297,13.4,0,---,---,---,---,---,---,---,---,---,---,52.2222977,0.1663765
1,2547.5,0,15:35.9,02:05.3,3.99,00:00.0,0,18,298,13.3,0,---,---,---,---,---,---,---,---,---,---,52.2223687,0.1665334
1,2560.8,0,15:39.2,02:05.9,3.97,00:00.0,0,18,299,13.3,0,---,---,---,---,---,---,---,---,---,---,52.2224448,0.1666837
1,2573.1,0,15:42.5,02:08.8,3.88,00:00.0,0,18.5,300,12.3,0,---,---,---,---,---,---,---,---,---,---,52.2225228,0.166812
