Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,11512.7,0,05:44.5,02:51.8,2.91,00:00.0,0,20.5,1133,10.2,0,119,---,---,---,---,---,---,---,---,---,52.2104076,0.1342062
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Per-Stroke Data:,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
1,485,0,03:11.7,02:51.2,2.92,00:00.0,0,15.5,64,11.3,0,97,---,---,---,---,---,---,---,---,---,52.2114785,0.1407524
1,495.4,0,03:15.3,02:50.6,2.93,00:00.0,0,16,65,10.4,0,99,---,---,---,---,---,---,---,---,---,52.2115192,0.1408889
1,506.6,0,03:19.1,02:48.9,2.96,00:00.0,0,16.5,66,11.3,0,99,---,---,---,---,---,---,---,---,---,52.2115733,0.1410286
1,517.9,0,03:22.7,02:45.5,3.02,00:00.0,0,16.5,67,11.3,0,99,---,---,---,---,---,---,---,---,---,52.2116267,0.1411687
1,528.7,0,03:26.3,02:44.4,3.04,00:00.0,0,16,68,10.8,0,100,---,---,---,---,---,---,---,---,---,52.2116841,0.1412961
1,540.9,0,03:30.1,02:45.5,3.02,00:00.0,0,15.5,69,12.2,0,100,---,---,---,---,---,---,---,---,---,52.2117588,0.1414276
1,552.5,0,03:33.9,02:45.5,3.02,00:00.0,0,16.5,70,11.6,0,99,---,---,---,---,---,---,---,---,---,52.2118334,0.1415454
1,563.5,0,03:37.5,02:45.5,3.02,00:00.0,0,16.5,71,11,0,89,---,---,---,---,---,---,---,---,---,52.211906,0.1416555
1,574.8,0,03:41.3,02:45.0,3.03,00:00.0,0,16,72,11.3,0,86,---,---,---,---,---,---,---,---,---,52.2119847,0.1417605
1,586.7,0,03:44.9,02:42.8,3.07,00:00.0,0,16.5,73,11.9,0,87,---,---,---,---,---,---,---,---,---,52.2120655,0.1418743
1,598.3,0,03:48.5,02:40.7,3.11,00:00.0,0,16.5,74,11.6,0,91,---,---,---,---,---,---,---,---,---,52.2121486,0.1419759
1,610.7,0,03:52.3,02:38.7,3.15,00:00.0,0,15.5,75,12.4,0,93,---,---,---,---,---,---,---,---,---,52.2122372,0.1420867
1,622.2,0,03:55.9,02:37.2,3.18,00:00.0,0,16,76,11.5,0,92,---,---,---,---,---,---,---,---,---,52.2123194,0.1421886
1,633.8,0,03:59.7,02:40.7,3.11,00:00.0,0,16,77,11.5,0,89,---,---,---,---,---,---,---,---,---,52.2124099,0.1422717
1,645.8,0,04:03.5,02:42.8,3.07,00:00.0,0,16,78,12,0,87,---,---,---,---,---,---,---,---,---,52.2125093,0.142341
1,657.8,0,04:07.1,02:39.7,3.13,00:00.0,0,16,79,12,0,86,---,---,---,---,---,---,---,---,---,52.2126095,0.1424046
1,669.9,0,04:10.9,02:38.2,3.16,00:00.0,0,16,80,12.1,0,78,---,---,---,---,---,---,---,---,---,52.2127102,0.1424714
1,680,0,04:14.3,02:41.2,3.1,00:00.0,0,17,81,10.1,0,72,---,---,---,---,---,---,---,---,---,52.2127962,0.1425197
1,692.1,0,04:18.1,02:43.9,3.05,00:00.0,0,16,82,12.1,0,71,---,---,---,---,---,---,---,---,---,52.2128985,0.1425802
